"","list_name","name","label","district","subcounty","origin","level_1","settlement"
"2027","origin.level.2.list","gasabo","Gasabo","","","rwanda","kigali",""
"2028","origin.level.2.list","kicukiro","Kicukiro","","","rwanda","kigali",""
"2029","origin.level.2.list","nyarugenge","Nyarugenge","","","rwanda","kigali",""
"2030","origin.level.2.list","other","Other","","","rwanda","kigali",""
"2031","origin.level.2.list","no.answer","I don't know or I don't want to answer","","","rwanda","kigali",""
"2032","origin.level.2.list","burera","Burera","","","rwanda","nord",""
"2033","origin.level.2.list","gakenke","Gakenke","","","rwanda","nord",""
"2034","origin.level.2.list","gicumbi","Gicumbi","","","rwanda","nord",""
"2035","origin.level.2.list","musanze","Musanze","","","rwanda","nord",""
"2036","origin.level.2.list","rulindo","Rulindo","","","rwanda","nord",""
"2037","origin.level.2.list","other","Other","","","rwanda","nord",""
"2038","origin.level.2.list","no.answer","I don't know or I don't want to answer","","","rwanda","nord",""
"2039","origin.level.2.list","other","Other","","","rwanda","other",""
"2040","origin.level.2.list","no.answer","I don't know or I don't want to answer","","","rwanda","other",""
"2041","origin.level.2.list","karongi","Karongi","","","rwanda","ouest",""
"2042","origin.level.2.list","ngororero","Ngororero","","","rwanda","ouest",""
"2043","origin.level.2.list","nyabihu","Nyabihu","","","rwanda","ouest",""
"2044","origin.level.2.list","nyamasheke","Nyamasheke","","","rwanda","ouest",""
"2045","origin.level.2.list","rubavu","Rubavu","","","rwanda","ouest",""
"2046","origin.level.2.list","rusizi","Rusizi","","","rwanda","ouest",""
"2047","origin.level.2.list","rutsiro","Rutsiro","","","rwanda","ouest",""
"2048","origin.level.2.list","other","Other","","","rwanda","ouest",""
"2049","origin.level.2.list","no.answer","I don't know or I don't want to answer","","","rwanda","ouest",""
"2050","origin.level.2.list","gisagara","Gisagara","","","rwanda","sud",""
"2051","origin.level.2.list","huye","Huye","","","rwanda","sud",""
"2052","origin.level.2.list","kamonyi","Kamonyi","","","rwanda","sud",""
"2053","origin.level.2.list","muhanga","Muhanga","","","rwanda","sud",""
"2054","origin.level.2.list","nyamagabe","Nyamagabe","","","rwanda","sud",""
"2055","origin.level.2.list","nyanza","Nyanza","","","rwanda","sud",""
"2056","origin.level.2.list","nyaruguru","Nyaruguru","","","rwanda","sud",""
"2057","origin.level.2.list","ruhango","Ruhango","","","rwanda","sud",""
"2058","origin.level.2.list","other","Other","","","rwanda","sud",""
"2059","origin.level.2.list","no.answer","I don't know or I don't want to answer","","","rwanda","sud",""
"2060","origin.level.2.list","baki","Baki","","","somalia","awdal",""
"2061","origin.level.2.list","borama","Borama","","","somalia","awdal",""
"2062","origin.level.2.list","lughaye","Lughaye","","","somalia","awdal",""
"2063","origin.level.2.list","zeylac","Zeylac","","","somalia","awdal",""
"2064","origin.level.2.list","other","Other","","","somalia","awdal",""
"2065","origin.level.2.list","no.answer","I don't know or I don't want to answer","","","somalia","awdal",""
"2066","origin.level.2.list","ceel.barde","Ceel Barde","","","somalia","bakool",""
"2067","origin.level.2.list","rab.dhuure","Rab Dhuure","","","somalia","bakool",""
"2068","origin.level.2.list","tayeeglow","Tayeeglow","","","somalia","bakool",""
"2069","origin.level.2.list","waajid","Waajid","","","somalia","bakool",""
"2070","origin.level.2.list","xudur","Xudur","","","somalia","bakool",""
"2071","origin.level.2.list","other","Other","","","somalia","bakool",""
"2072","origin.level.2.list","no.answer","I don't know or I don't want to answer","","","somalia","bakool",""
"2073","origin.level.2.list","banadir","Banadir","","","somalia","banadir",""
"2074","origin.level.2.list","other","Other","","","somalia","banadir",""
"2075","origin.level.2.list","no.answer","I don't know or I don't want to answer","","","somalia","banadir",""
"2076","origin.level.2.list","bandarbeyla","Bandarbeyla","","","somalia","bari",""
"2077","origin.level.2.list","bossaso","Bossaso","","","somalia","bari",""
"2078","origin.level.2.list","caluula","Caluula","","","somalia","bari",""
"2079","origin.level.2.list","iskushuban","Iskushuban","","","somalia","bari",""
"2080","origin.level.2.list","qandala","Qandala","","","somalia","bari",""
"2081","origin.level.2.list","qardho","Qardho","","","somalia","bari",""
"2082","origin.level.2.list","other","Other","","","somalia","bari",""
"2083","origin.level.2.list","no.answer","I don't know or I don't want to answer","","","somalia","bari",""
"2084","origin.level.2.list","baydhaba","Baydhaba","","","somalia","bay",""
"2085","origin.level.2.list","buur.hakaba","Buur Hakaba","","","somalia","bay",""
"2086","origin.level.2.list","diinsoor","Diinsoor","","","somalia","bay",""
"2087","origin.level.2.list","qansax.dheere","Qansax Dheere","","","somalia","bay",""
"2088","origin.level.2.list","other","Other","","","somalia","bay",""
"2089","origin.level.2.list","no.answer","I don't know or I don't want to answer","","","somalia","bay",""
"2090","origin.level.2.list","cabudwaaq","Cabudwaaq","","","somalia","galgaduud",""
"2091","origin.level.2.list","cadaado","Cadaado","","","somalia","galgaduud",""
"2092","origin.level.2.list","ceel.buur","Ceel Buur","","","somalia","galgaduud",""
"2093","origin.level.2.list","ceel.dheer","Ceel Dheer","","","somalia","galgaduud",""
"2094","origin.level.2.list","dhuusamarreeb","Dhuusamarreeb","","","somalia","galgaduud",""
"2095","origin.level.2.list","other","Other","","","somalia","galgaduud",""
"2096","origin.level.2.list","no.answer","I don't know or I don't want to answer","","","somalia","galgaduud",""
"2097","origin.level.2.list","baardheere","Baardheere","","","somalia","gedo",""
"2098","origin.level.2.list","belet.xaawo","Belet Xaawo","","","somalia","gedo",""
"2099","origin.level.2.list","ceel.waaq","Ceel Waaq","","","somalia","gedo",""
"2100","origin.level.2.list","doolow","Doolow","","","somalia","gedo",""
"2101","origin.level.2.list","garbahaarey","Garbahaarey","","","somalia","gedo",""
"2102","origin.level.2.list","luuq","Luuq","","","somalia","gedo",""
"2103","origin.level.2.list","other","Other","","","somalia","gedo",""
"2104","origin.level.2.list","no.answer","I don't know or I don't want to answer","","","somalia","gedo",""
"2105","origin.level.2.list","belet.weyne","Belet Weyne","","","somalia","hiraan",""
"2106","origin.level.2.list","bulo.burto","Bulo Burto","","","somalia","hiraan",""
"2107","origin.level.2.list","jalalaqsi","Jalalaqsi","","","somalia","hiraan",""
"2108","origin.level.2.list","other","Other","","","somalia","hiraan",""
"2109","origin.level.2.list","no.answer","I don't know or I don't want to answer","","","somalia","hiraan",""
"2110","origin.level.2.list","afmadow","Afmadow","","","somalia","lower_juba",""
"2111","origin.level.2.list","badhaadhe","Badhaadhe","","","somalia","lower_juba",""
"2112","origin.level.2.list","jamaame","Jamaame","","","somalia","lower_juba",""
"2113","origin.level.2.list","kismaayo","Kismaayo","","","somalia","lower_juba",""
"2114","origin.level.2.list","other","Other","","","somalia","lower_juba",""
"2115","origin.level.2.list","no.answer","I don't know or I don't want to answer","","","somalia","lower_juba",""
"2116","origin.level.2.list","afgooye","Afgooye","","","somalia","lower_shabelle",""
"2117","origin.level.2.list","baraawe","Baraawe","","","somalia","lower_shabelle",""
"2118","origin.level.2.list","kurtunwaarey","Kurtunwaarey","","","somalia","lower_shabelle",""
"2119","origin.level.2.list","marka","Marka","","","somalia","lower_shabelle",""
"2120","origin.level.2.list","qoryooley","Qoryooley","","","somalia","lower_shabelle",""
"2121","origin.level.2.list","sablaale","Sablaale","","","somalia","lower_shabelle",""
"2122","origin.level.2.list","wanla.weyn","Wanla Weyn","","","somalia","lower_shabelle",""
"2123","origin.level.2.list","other","Other","","","somalia","lower_shabelle",""
"2124","origin.level.2.list","no.answer","I don't know or I don't want to answer","","","somalia","lower_shabelle",""
"2125","origin.level.2.list","buaale","Bu'aale","","","somalia","middle_juba",""
"2126","origin.level.2.list","jilib","Jilib","","","somalia","middle_juba",""
"2127","origin.level.2.list","saakow","Saakow","","","somalia","middle_juba",""
"2128","origin.level.2.list","other","Other","","","somalia","middle_juba",""
"2129","origin.level.2.list","no.answer","I don't know or I don't want to answer","","","somalia","middle_juba",""
"2130","origin.level.2.list","adan.yabaal","Adan Yabaal","","","somalia","middle_shabelle",""
"2131","origin.level.2.list","balcad","Balcad","","","somalia","middle_shabelle",""
"2132","origin.level.2.list","cadale","Cadale","","","somalia","middle_shabelle",""
"2133","origin.level.2.list","jowhar","Jowhar","","","somalia","middle_shabelle",""
"2134","origin.level.2.list","gaalkacyo","Gaalkacyo","","","somalia","mudug",""
"2135","origin.level.2.list","galdogob","Galdogob","","","somalia","mudug",""
"2136","origin.level.2.list","hobyo","Hobyo","","","somalia","mudug",""
"2137","origin.level.2.list","jariiban","Jariiban","","","somalia","mudug",""
"2138","origin.level.2.list","xarardheere","Xarardheere","","","somalia","mudug",""
"2139","origin.level.2.list","other","Other","","","somalia","mudug",""
"2140","origin.level.2.list","no.answer","I don't know or I don't want to answer","","","somalia","mudug",""
"2141","origin.level.2.list","burtinle","Burtinle","","","somalia","nugaal",""
"2142","origin.level.2.list","eyl","Eyl","","","somalia","nugaal",""
"2143","origin.level.2.list","garoowe","Garoowe","","","somalia","nugaal",""
"2144","origin.level.2.list","other","Other","","","somalia","nugaal",""
"2145","origin.level.2.list","no.answer","I don't know or I don't want to answer","","","somalia","nugaal",""
"2146","origin.level.2.list","other","Other","","","somalia","other",""
"2147","origin.level.2.list","no.answer","I don't know or I don't want to answer","","","somalia","other",""
"2148","origin.level.2.list","ceel.afweyn","Ceel Afweyn","","","somalia","sanaag",""
"2149","origin.level.2.list","ceerigaabo","Ceerigaabo","","","somalia","sanaag",""
"2150","origin.level.2.list","laasqoray","Laasqoray","","","somalia","sanaag",""
"2151","origin.level.2.list","other","Other","","","somalia","sanaag",""
"2152","origin.level.2.list","no.answer","I don't know or I don't want to answer","","","somalia","sanaag",""
"2153","origin.level.2.list","caynabo","Caynabo","","","somalia","sool",""
"2154","origin.level.2.list","laas.caanood","Laas Caanood","","","somalia","sool",""
"2155","origin.level.2.list","taleex","Taleex","","","somalia","sool",""
"2156","origin.level.2.list","xudun","Xudun","","","somalia","sool",""
"2157","origin.level.2.list","other","Other","","","somalia","sool",""
"2158","origin.level.2.list","no.answer","I don't know or I don't want to answer","","","somalia","sool",""
"2159","origin.level.2.list","burco","Burco","","","somalia","togdheer",""
"2160","origin.level.2.list","buuhoodle","Buuhoodle","","","somalia","togdheer",""
"2161","origin.level.2.list","owdweyne","Owdweyne","","","somalia","togdheer",""
"2162","origin.level.2.list","sheikh","Sheikh","","","somalia","togdheer",""
"2163","origin.level.2.list","other","Other","","","somalia","togdheer",""
"2164","origin.level.2.list","no.answer","I don't know or I don't want to answer","","","somalia","togdheer",""
"2165","origin.level.2.list","berbera","Berbera","","","somalia","woqooyi_galbeed",""
"2166","origin.level.2.list","gebiley","Gebiley","","","somalia","woqooyi_galbeed",""
"2167","origin.level.2.list","hargeysa","Hargeysa","","","somalia","woqooyi_galbeed",""
"2168","origin.level.2.list","other","Other","","","somalia","woqooyi_galbeed",""
"2169","origin.level.2.list","no.answer","I don't know or I don't want to answer","","","somalia","woqooyi_galbeed",""
"2170","origin.level.2.list","other","Other","","","south_sudan","abyei",""
"2171","origin.level.2.list","no.answer","I don't know or I don't want to answer","","","south_sudan","abyei",""
"2172","origin.level.2.list","juba","Juba","","","south_sudan","central_equatoria",""
"2173","origin.level.2.list","kajo.keji","Kajo-Keji","","","south_sudan","central_equatoria",""
"2174","origin.level.2.list","lainya","Lainya","","","south_sudan","central_equatoria",""
"2175","origin.level.2.list","morobo","Morobo","","","south_sudan","central_equatoria",""
"2176","origin.level.2.list","terekeka","Terekeka","","","south_sudan","central_equatoria",""
"2177","origin.level.2.list","yei","Yei","","","south_sudan","central_equatoria",""
"2178","origin.level.2.list","other","Other","","","south_sudan","central_equatoria",""
"2179","origin.level.2.list","no.answer","I don't know or I don't want to answer","","","south_sudan","central_equatoria",""
"2180","origin.level.2.list","budi","Budi","","","south_sudan","eastern_equatoria",""
"2181","origin.level.2.list","ikotos","Ikotos","","","south_sudan","eastern_equatoria",""
"2182","origin.level.2.list","kapoeta.east","Kapoeta East","","","south_sudan","eastern_equatoria",""
"2183","origin.level.2.list","kapoeta.north","Kapoeta North","","","south_sudan","eastern_equatoria",""
"2184","origin.level.2.list","kapoeta.south","Kapoeta South","","","south_sudan","eastern_equatoria",""
"2185","origin.level.2.list","lopa","Lopa","","","south_sudan","eastern_equatoria",""
"2186","origin.level.2.list","magwi","Magwi","","","south_sudan","eastern_equatoria",""
"2187","origin.level.2.list","torit","Torit","","","south_sudan","eastern_equatoria",""
"2188","origin.level.2.list","other","Other","","","south_sudan","eastern_equatoria",""
"2189","origin.level.2.list","no.answer","I don't know or I don't want to answer","","","south_sudan","eastern_equatoria",""
"2190","origin.level.2.list","akobo","Akobo","","","south_sudan","jonglei",""
"2191","origin.level.2.list","ayod","Ayod","","","south_sudan","jonglei",""
"2192","origin.level.2.list","bor.south","Bor South","","","south_sudan","jonglei",""
"2193","origin.level.2.list","canal","Canal","","","south_sudan","jonglei",""
"2194","origin.level.2.list","duk","Duk","","","south_sudan","jonglei",""
"2195","origin.level.2.list","fangak","Fangak","","","south_sudan","jonglei",""
