loop_position,capacity,journeys,litres,_index,_parent_table_name,_parent_index,_submission__id,_submission__uuid,_submission__submission_time,_submission__validation_status
11,20.0,4,80,13919,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3241,2703181,ded86e23-eb4e-4fb7-a416-ac852bbfac0e,2018-05-22T16:08:49,
12,20.0,4,80,13920,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3241,2703181,ded86e23-eb4e-4fb7-a416-ac852bbfac0e,2018-05-22T16:08:49,
1,20.0,13,260,13921,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3242,2703182,336075d6-3bcd-4b2f-853d-13a767a7a2f8,2018-05-22T16:09:00,
1,20.0,10,200,13922,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3243,2703183,9b44596d-2895-42e0-86f8-96347b676d79,2018-05-22T16:09:05,
2,5.0,3,15,13923,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3243,2703183,9b44596d-2895-42e0-86f8-96347b676d79,2018-05-22T16:09:05,
1,20.0,14,280,13924,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3244,2703184,4212c516-4dbd-46e1-8db3-291b6df9509f,2018-05-22T16:09:10,
1,20.0,3,60,13925,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3245,2703185,b5ba5688-6125-4006-a04f-262c32bd7227,2018-05-22T16:10:11,
2,20.0,3,60,13926,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3245,2703185,b5ba5688-6125-4006-a04f-262c32bd7227,2018-05-22T16:10:11,
1,20.0,1,20,13927,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3246,2703186,8fa1f203-13a8-4fc2-9bcf-cec2734c27aa,2018-05-22T16:10:21,
2,20.0,2,40,13928,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3246,2703186,8fa1f203-13a8-4fc2-9bcf-cec2734c27aa,2018-05-22T16:10:21,
1,20.0,3,60,13929,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3247,2703187,04fe6356-a59d-43af-a512-04e9ca8fe101,2018-05-22T16:10:42,
2,20.0,3,60,13930,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3247,2703187,04fe6356-a59d-43af-a512-04e9ca8fe101,2018-05-22T16:10:42,
1,20.0,2,40,13931,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3248,2703189,bac077c5-8fc2-46d0-a7a1-abbad4a2ccb2,2018-05-22T16:10:49,
2,20.0,2,40,13932,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3248,2703189,bac077c5-8fc2-46d0-a7a1-abbad4a2ccb2,2018-05-22T16:10:49,
3,20.0,2,40,13933,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3248,2703189,bac077c5-8fc2-46d0-a7a1-abbad4a2ccb2,2018-05-22T16:10:49,
4,20.0,2,40,13934,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3248,2703189,bac077c5-8fc2-46d0-a7a1-abbad4a2ccb2,2018-05-22T16:10:49,
5,20.0,2,40,13935,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3248,2703189,bac077c5-8fc2-46d0-a7a1-abbad4a2ccb2,2018-05-22T16:10:49,
1,20.0,1,20,13936,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3249,2703204,f522aea2-734f-43fb-b6dc-a28e73290524,2018-05-22T16:11:51,
2,20.0,1,20,13937,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3249,2703204,f522aea2-734f-43fb-b6dc-a28e73290524,2018-05-22T16:11:51,
3,20.0,1,20,13938,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3249,2703204,f522aea2-734f-43fb-b6dc-a28e73290524,2018-05-22T16:11:51,
4,20.0,2,40,13939,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3249,2703204,f522aea2-734f-43fb-b6dc-a28e73290524,2018-05-22T16:11:51,
1,20.0,3,60,13940,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3250,2703207,1ce82b08-0a52-44c7-b1d2-83e146d22a9b,2018-05-22T16:11:59,
2,20.0,2,40,13941,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3250,2703207,1ce82b08-0a52-44c7-b1d2-83e146d22a9b,2018-05-22T16:11:59,
1,20.0,1,20,13942,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3251,2703212,a0c30509-dcc0-453f-b4aa-3b1449bf4d37,2018-05-22T16:12:05,
2,20.0,1,20,13943,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3251,2703212,a0c30509-dcc0-453f-b4aa-3b1449bf4d37,2018-05-22T16:12:05,
3,20.0,1,20,13944,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3251,2703212,a0c30509-dcc0-453f-b4aa-3b1449bf4d37,2018-05-22T16:12:05,
4,20.0,1,20,13945,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3251,2703212,a0c30509-dcc0-453f-b4aa-3b1449bf4d37,2018-05-22T16:12:05,
5,20.0,1,20,13946,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3251,2703212,a0c30509-dcc0-453f-b4aa-3b1449bf4d37,2018-05-22T16:12:05,
1,20.0,3,60,13947,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3252,2703218,491db2ba-9972-4f20-b901-bdd8eba57c7c,2018-05-22T16:12:33,
2,20.0,2,40,13948,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3252,2703218,491db2ba-9972-4f20-b901-bdd8eba57c7c,2018-05-22T16:12:33,
1,20.0,2,40,13949,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3253,2703220,05abe1c1-8a8d-40d6-8560-909ccc6bef36,2018-05-22T16:12:38,
2,20.0,2,40,13950,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3253,2703220,05abe1c1-8a8d-40d6-8560-909ccc6bef36,2018-05-22T16:12:38,
1,20.0,2,40,13951,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3254,2703638,90da985c-6198-4573-87e5-b3e6dc5ed22a,2018-05-22T18:33:50,
2,20.0,2,40,13952,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3254,2703638,90da985c-6198-4573-87e5-b3e6dc5ed22a,2018-05-22T18:33:50,
3,20.0,2,40,13953,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3254,2703638,90da985c-6198-4573-87e5-b3e6dc5ed22a,2018-05-22T18:33:50,
1,50.0,1,50,13954,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3255,2703639,6cada105-d4e8-4bb6-879c-9a9553398220,2018-05-22T18:33:55,
2,20.0,2,40,13955,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3255,2703639,6cada105-d4e8-4bb6-879c-9a9553398220,2018-05-22T18:33:55,
3,20.0,2,40,13956,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3255,2703639,6cada105-d4e8-4bb6-879c-9a9553398220,2018-05-22T18:33:55,
4,20.0,2,40,13957,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3255,2703639,6cada105-d4e8-4bb6-879c-9a9553398220,2018-05-22T18:33:55,
1,60.0,3,180,13958,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3256,2703640,1d8204f3-f64d-42b1-aa95-278ad79443e1,2018-05-22T18:33:59,
2,20.0,4,80,13959,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3256,2703640,1d8204f3-f64d-42b1-aa95-278ad79443e1,2018-05-22T18:33:59,
1,20.0,2,40,13960,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3257,2703641,cb4b5b9a-322b-44ea-bed8-141f6f21302a,2018-05-22T18:34:03,
2,20.0,2,40,13961,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3257,2703641,cb4b5b9a-322b-44ea-bed8-141f6f21302a,2018-05-22T18:34:03,
3,20.0,2,40,13962,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3257,2703641,cb4b5b9a-322b-44ea-bed8-141f6f21302a,2018-05-22T18:34:03,
4,20.0,2,40,13963,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3257,2703641,cb4b5b9a-322b-44ea-bed8-141f6f21302a,2018-05-22T18:34:03,
1,20.0,2,40,13964,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3258,2703642,9e25a1fc-10d7-40b0-95e2-10e1b750da3f,2018-05-22T18:34:07,
2,20.0,2,40,13965,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3258,2703642,9e25a1fc-10d7-40b0-95e2-10e1b750da3f,2018-05-22T18:34:07,
3,20.0,2,40,13966,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3258,2703642,9e25a1fc-10d7-40b0-95e2-10e1b750da3f,2018-05-22T18:34:07,
1,20.0,3,60,13967,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3259,2703643,abf2144c-66a0-4de8-ae93-f217ff05b33c,2018-05-22T18:34:11,
2,20.0,2,40,13968,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3259,2703643,abf2144c-66a0-4de8-ae93-f217ff05b33c,2018-05-22T18:34:11,
3,20.0,2,40,13969,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3259,2703643,abf2144c-66a0-4de8-ae93-f217ff05b33c,2018-05-22T18:34:11,
4,20.0,2,40,13970,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3259,2703643,abf2144c-66a0-4de8-ae93-f217ff05b33c,2018-05-22T18:34:11,
1,20.0,3,60,13971,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3260,2703644,15dee11d-3c41-4624-9c4c-179daa2a97a8,2018-05-22T18:36:38,
2,20.0,3,60,13972,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3260,2703644,15dee11d-3c41-4624-9c4c-179daa2a97a8,2018-05-22T18:36:38,
1,20.0,3,60,13973,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3261,2703645,fb7332cb-8b9b-486f-b392-3ab931811262,2018-05-22T18:36:42,
2,20.0,2,40,13974,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3261,2703645,fb7332cb-8b9b-486f-b392-3ab931811262,2018-05-22T18:36:42,
3,5.0,2,10,13975,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3261,2703645,fb7332cb-8b9b-486f-b392-3ab931811262,2018-05-22T18:36:42,
1,20.0,2,40,13976,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3262,2703646,c3edf786-2712-4d1d-8784-d96011212b2c,2018-05-22T18:36:46,
2,20.0,2,40,13977,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3262,2703646,c3edf786-2712-4d1d-8784-d96011212b2c,2018-05-22T18:36:46,
3,20.0,2,40,13978,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3262,2703646,c3edf786-2712-4d1d-8784-d96011212b2c,2018-05-22T18:36:46,
1,20.0,3,60,13979,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3263,2703647,b0f9fb38-0e8e-424f-a176-6b9e7f18b1fb,2018-05-22T18:36:50,
2,20.0,3,60,13980,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3263,2703647,b0f9fb38-0e8e-424f-a176-6b9e7f18b1fb,2018-05-22T18:36:50,
3,15.0,3,45,13981,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3263,2703647,b0f9fb38-0e8e-424f-a176-6b9e7f18b1fb,2018-05-22T18:36:50,
1,20.0,4,80,13982,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3264,2703648,b688e687-bdbd-4c47-91c2-985bdf426059,2018-05-22T18:36:54,
2,20.0,4,80,13983,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3264,2703648,b688e687-bdbd-4c47-91c2-985bdf426059,2018-05-22T18:36:54,
3,20.0,4,80,13984,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3264,2703648,b688e687-bdbd-4c47-91c2-985bdf426059,2018-05-22T18:36:54,
1,20.0,3,60,13985,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3265,2703668,125c3169-b526-4609-a536-28b296e4e913,2018-05-22T19:06:07,
2,20.0,3,60,13986,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3265,2703668,125c3169-b526-4609-a536-28b296e4e913,2018-05-22T19:06:07,
3,20.0,2,40,13987,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3265,2703668,125c3169-b526-4609-a536-28b296e4e913,2018-05-22T19:06:07,
1,20.0,2,40,13988,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3266,2703669,aab4db33-60ed-4a2e-afd1-f368924e400a,2018-05-22T19:06:10,
2,20.0,2,40,13989,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3266,2703669,aab4db33-60ed-4a2e-afd1-f368924e400a,2018-05-22T19:06:10,
3,20.0,1,20,13990,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3266,2703669,aab4db33-60ed-4a2e-afd1-f368924e400a,2018-05-22T19:06:10,
1,20.0,2,40,13991,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3267,2703670,4a8c49ae-1719-47c5-98ba-ee103b0f6f9c,2018-05-22T19:06:13,
2,20.0,2,40,13992,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3267,2703670,4a8c49ae-1719-47c5-98ba-ee103b0f6f9c,2018-05-22T19:06:13,
3,5.0,1,5,13993,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3267,2703670,4a8c49ae-1719-47c5-98ba-ee103b0f6f9c,2018-05-22T19:06:13,
4,5.0,1,5,13994,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3267,2703670,4a8c49ae-1719-47c5-98ba-ee103b0f6f9c,2018-05-22T19:06:13,
1,20.0,3,60,13995,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3268,2703671,f0c386aa-b49c-4d0d-8716-e5fd24ae1e36,2018-05-22T19:06:16,
2,20.0,3,60,13996,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3268,2703671,f0c386aa-b49c-4d0d-8716-e5fd24ae1e36,2018-05-22T19:06:16,
3,20.0,2,40,13997,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3268,2703671,f0c386aa-b49c-4d0d-8716-e5fd24ae1e36,2018-05-22T19:06:16,
4,20.0,2,40,13998,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3268,2703671,f0c386aa-b49c-4d0d-8716-e5fd24ae1e36,2018-05-22T19:06:16,
1,20.0,3,60,13999,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3269,2703672,dc84c2aa-7d26-47ce-b71d-f9596179407a,2018-05-22T19:06:19,
2,20.0,2,40,14000,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3269,2703672,dc84c2aa-7d26-47ce-b71d-f9596179407a,2018-05-22T19:06:19,
3,20.0,2,40,14001,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3269,2703672,dc84c2aa-7d26-47ce-b71d-f9596179407a,2018-05-22T19:06:19,
1,20.0,4,80,14002,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3270,2703673,3bbc7eb4-49a5-4c80-92b1-303aae682645,2018-05-22T19:06:22,
2,20.0,3,60,14003,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3270,2703673,3bbc7eb4-49a5-4c80-92b1-303aae682645,2018-05-22T19:06:22,
3,20.0,3,60,14004,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3270,2703673,3bbc7eb4-49a5-4c80-92b1-303aae682645,2018-05-22T19:06:22,
1,20.0,2,40,14005,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3271,2703674,e3548481-ab1c-4896-ade2-68f0db722c81,2018-05-22T19:06:39,
2,20.0,2,40,14006,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3271,2703674,e3548481-ab1c-4896-ade2-68f0db722c81,2018-05-22T19:06:39,
3,20.0,2,40,14007,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3271,2703674,e3548481-ab1c-4896-ade2-68f0db722c81,2018-05-22T19:06:39,
4,20.0,2,40,14008,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3271,2703674,e3548481-ab1c-4896-ade2-68f0db722c81,2018-05-22T19:06:39,
5,20.0,2,40,14009,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3271,2703674,e3548481-ab1c-4896-ade2-68f0db722c81,2018-05-22T19:06:39,
1,20.0,1,20,14010,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3272,2703675,eed06922-6046-4fba-83fb-75a89a0065d6,2018-05-22T19:06:42,
2,20.0,1,20,14011,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3272,2703675,eed06922-6046-4fba-83fb-75a89a0065d6,2018-05-22T19:06:42,
3,20.0,1,20,14012,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3272,2703675,eed06922-6046-4fba-83fb-75a89a0065d6,2018-05-22T19:06:42,
1,20.0,2,40,14013,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3273,2703676,43ab7116-3693-43e6-9c88-f7293c6f5958,2018-05-22T19:06:46,
2,20.0,2,40,14014,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3273,2703676,43ab7116-3693-43e6-9c88-f7293c6f5958,2018-05-22T19:06:46,
3,20.0,3,60,14015,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3273,2703676,43ab7116-3693-43e6-9c88-f7293c6f5958,2018-05-22T19:06:46,
4,20.0,3,60,14016,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3273,2703676,43ab7116-3693-43e6-9c88-f7293c6f5958,2018-05-22T19:06:46,
5,20.0,2,40,14017,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3273,2703676,43ab7116-3693-43e6-9c88-f7293c6f5958,2018-05-22T19:06:46,
1,20.0,2,40,14018,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3274,2703677,533adacd-ad02-435f-bb10-38f9fefa85f9,2018-05-22T19:06:49,
2,20.0,2,40,14019,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3274,2703677,533adacd-ad02-435f-bb10-38f9fefa85f9,2018-05-22T19:06:49,
1,20.0,1,20,14020,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3275,2703678,82451507-6016-4929-b542-21aa835c72b5,2018-05-22T19:07:12,
2,20.0,1,20,14021,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3275,2703678,82451507-6016-4929-b542-21aa835c72b5,2018-05-22T19:07:12,
3,10.0,1,10,14022,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3275,2703678,82451507-6016-4929-b542-21aa835c72b5,2018-05-22T19:07:12,
1,20.0,1,20,14023,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3276,2703679,26490bef-5d3b-4354-9d97-ba04450a1fae,2018-05-22T19:07:16,
2,20.0,1,20,14024,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3276,2703679,26490bef-5d3b-4354-9d97-ba04450a1fae,2018-05-22T19:07:16,
3,10.0,1,10,14025,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3276,2703679,26490bef-5d3b-4354-9d97-ba04450a1fae,2018-05-22T19:07:16,
4,10.0,1,10,14026,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3276,2703679,26490bef-5d3b-4354-9d97-ba04450a1fae,2018-05-22T19:07:16,
1,20.0,1,20,14027,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3277,2703680,1f84b53b-64d5-42ec-b20e-42f0e24abbe2,2018-05-22T19:07:19,
2,20.0,1,20,14028,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3277,2703680,1f84b53b-64d5-42ec-b20e-42f0e24abbe2,2018-05-22T19:07:19,
3,5.0,1,5,14029,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3277,2703680,1f84b53b-64d5-42ec-b20e-42f0e24abbe2,2018-05-22T19:07:19,
4,5.0,1,5,14030,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3277,2703680,1f84b53b-64d5-42ec-b20e-42f0e24abbe2,2018-05-22T19:07:19,
1,20.0,1,20,14031,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3278,2703681,9bae0ed0-451f-4a9b-9345-f3e6264c1803,2018-05-22T19:07:22,
2,20.0,1,20,14032,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3278,2703681,9bae0ed0-451f-4a9b-9345-f3e6264c1803,2018-05-22T19:07:22,
3,20.0,1,20,14033,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3278,2703681,9bae0ed0-451f-4a9b-9345-f3e6264c1803,2018-05-22T19:07:22,
4,20.0,1,20,14034,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3278,2703681,9bae0ed0-451f-4a9b-9345-f3e6264c1803,2018-05-22T19:07:22,
5,5.0,1,5,14035,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3278,2703681,9bae0ed0-451f-4a9b-9345-f3e6264c1803,2018-05-22T19:07:22,
6,5.0,1,5,14036,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3278,2703681,9bae0ed0-451f-4a9b-9345-f3e6264c1803,2018-05-22T19:07:22,
1,40.0,1,40,14037,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3279,2703682,6ef911c6-3dcd-45be-8537-fdbc8c3c2b5d,2018-05-22T19:07:25,
2,20.0,1,20,14038,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3279,2703682,6ef911c6-3dcd-45be-8537-fdbc8c3c2b5d,2018-05-22T19:07:25,
3,20.0,1,20,14039,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3279,2703682,6ef911c6-3dcd-45be-8537-fdbc8c3c2b5d,2018-05-22T19:07:25,
4,5.0,1,5,14040,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3279,2703682,6ef911c6-3dcd-45be-8537-fdbc8c3c2b5d,2018-05-22T19:07:25,
1,20.0,1,20,14041,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3280,2703683,369d0416-93c6-4ff2-aecd-e1c1d0f6e997,2018-05-22T19:07:28,
2,20.0,1,20,14042,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3280,2703683,369d0416-93c6-4ff2-aecd-e1c1d0f6e997,2018-05-22T19:07:28,
3,20.0,1,20,14043,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3280,2703683,369d0416-93c6-4ff2-aecd-e1c1d0f6e997,2018-05-22T19:07:28,
4,20.0,1,20,14044,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3280,2703683,369d0416-93c6-4ff2-aecd-e1c1d0f6e997,2018-05-22T19:07:28,
5,5.0,1,5,14045,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3280,2703683,369d0416-93c6-4ff2-aecd-e1c1d0f6e997,2018-05-22T19:07:28,
1,20.0,1,20,14046,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3281,2703684,cb567221-1461-42f5-92e8-ea6c72ea6032,2018-05-22T19:07:28,
2,20.0,1,20,14047,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3281,2703684,cb567221-1461-42f5-92e8-ea6c72ea6032,2018-05-22T19:07:28,
1,20.0,1,20,14048,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3282,2703685,c4d548b9-3437-4c31-8b0a-57b345306ad5,2018-05-22T19:07:31,
2,20.0,1,20,14049,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3282,2703685,c4d548b9-3437-4c31-8b0a-57b345306ad5,2018-05-22T19:07:31,
1,20.0,1,20,14050,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3283,2703686,9a879a44-56fc-4b98-92a6-62315b2cbeef,2018-05-22T19:07:31,
2,20.0,1,20,14051,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3283,2703686,9a879a44-56fc-4b98-92a6-62315b2cbeef,2018-05-22T19:07:31,
3,20.0,1,20,14052,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3283,2703686,9a879a44-56fc-4b98-92a6-62315b2cbeef,2018-05-22T19:07:31,
4,20.0,1,20,14053,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3283,2703686,9a879a44-56fc-4b98-92a6-62315b2cbeef,2018-05-22T19:07:31,
5,20.0,1,20,14054,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3283,2703686,9a879a44-56fc-4b98-92a6-62315b2cbeef,2018-05-22T19:07:31,
6,20.0,1,20,14055,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3283,2703686,9a879a44-56fc-4b98-92a6-62315b2cbeef,2018-05-22T19:07:31,
1,20.0,1,20,14056,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3284,2703687,c6d0164f-121a-42da-9437-f771b7620a7b,2018-05-22T19:07:35,
2,20.0,1,20,14057,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3284,2703687,c6d0164f-121a-42da-9437-f771b7620a7b,2018-05-22T19:07:35,
3,20.0,1,20,14058,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3284,2703687,c6d0164f-121a-42da-9437-f771b7620a7b,2018-05-22T19:07:35,
4,20.0,1,20,14059,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3284,2703687,c6d0164f-121a-42da-9437-f771b7620a7b,2018-05-22T19:07:35,
1,20.0,2,40,14060,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3285,2703688,036f7671-05e4-4936-944b-44e5a1f272af,2018-05-22T19:07:38,
2,20.0,2,40,14061,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3285,2703688,036f7671-05e4-4936-944b-44e5a1f272af,2018-05-22T19:07:38,
3,20.0,2,40,14062,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3285,2703688,036f7671-05e4-4936-944b-44e5a1f272af,2018-05-22T19:07:38,
4,20.0,2,40,14063,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3285,2703688,036f7671-05e4-4936-944b-44e5a1f272af,2018-05-22T19:07:38,
1,20.0,1,20,14064,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3286,2703689,6d6f729e-2813-41f3-a7cd-5921e95ae8a1,2018-05-22T19:07:40,
2,20.0,1,20,14065,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3286,2703689,6d6f729e-2813-41f3-a7cd-5921e95ae8a1,2018-05-22T19:07:40,
3,20.0,1,20,14066,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3286,2703689,6d6f729e-2813-41f3-a7cd-5921e95ae8a1,2018-05-22T19:07:40,
4,20.0,1,20,14067,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,3286,2703689,6d6f729e-2813-41f3-a7cd-5921e95ae8a1,2018-05-22T19:07:40,
